token_count,source,compressed,signature,label,raw_lexicon,tokens
2,lexicon,no,AES:Technocrat|CU:mid,Civic-Pluralist Technocrat,Civic-Pluralist Technocrat,Civic-Pluralist + Technocrat
2,lexicon,no,AES:Technocrat|ENG:high,All-In Technocrat,All-In Technocrat,All-In + Technocrat
2,lexicon,no,AES:Technocrat|ENG:low,Tuned-Out Technocrat,Tuned-Out Technocrat,Tuned-Out + Technocrat
2,lexicon,no,AES:Technocrat|ENG:mid,Casual Technocrat,Casual Technocrat,Casual + Technocrat
2,lexicon,no,AES:Technocrat|EPS:Autonomous,Autonomous Technocrat,Autonomous Technocrat,Autonomous + Technocrat
2,lexicon,yes,AES:Technocrat|EPS:Empiricist,Wonk,Empiricist Technocrat,Empiricist + Technocrat
2,lexicon,no,AES:Technocrat|EPS:Institutionalist,Institutionalist Technocrat,Institutionalist Technocrat,Institutionalist + Technocrat
2,lexicon,no,AES:Technocrat|EPS:Intuitionist,Intuitionist Technocrat,Intuitionist Technocrat,Intuitionist + Technocrat
2,lexicon,no,AES:Technocrat|EPS:Nihilist,Nihilist Technocrat,Nihilist Technocrat,Nihilist + Technocrat
2,lexicon,no,AES:Technocrat|EPS:Traditionalist,Traditionalist Technocrat,Traditionalist Technocrat,Traditionalist + Technocrat
2,lexicon,no,AES:Technocrat|MAT:high,Free-Marketeer Technocrat,Free-Marketeer Technocrat,Free-Marketeer + Technocrat
2,lexicon,no,AES:Technocrat|MAT:low,Redistributionist Technocrat,Redistributionist Technocrat,Redistributionist + Technocrat
2,lexicon,no,AES:Technocrat|MAT:mid,Mixed-Economy Technocrat,Mixed-Economy Technocrat,Mixed-Economy + Technocrat
2,lexicon,no,AES:Technocrat|MOR:high,Universalist Technocrat,Universalist Technocrat,Universalist + Technocrat
2,lexicon,no,AES:Technocrat|MOR:low,Particularist Technocrat,Particularist Technocrat,Particularist + Technocrat
2,lexicon,no,AES:Technocrat|MOR:mid,Civic Technocrat,Civic Technocrat,Civic + Technocrat
2,lexicon,no,AES:Technocrat|MORAL_CIRCLE:class,Technocrat Class-Conscious,Technocrat Class-Conscious,Technocrat + Class-Conscious
2,lexicon,no,AES:Technocrat|MORAL_CIRCLE:ethnic_racial,Technocrat Ethnic-Communitarian,Technocrat Ethnic-Communitarian,Technocrat + Ethnic-Communitarian
2,lexicon,no,AES:Technocrat|MORAL_CIRCLE:gender,Technocrat Gender-Identitarian,Technocrat Gender-Identitarian,Technocrat + Gender-Identitarian
2,lexicon,no,AES:Technocrat|MORAL_CIRCLE:ideological,Technocrat Partisan-Communitarian,Technocrat Partisan-Communitarian,Technocrat + Partisan-Communitarian
2,lexicon,no,AES:Technocrat|MORAL_CIRCLE:national,Technocrat Nationalist,Technocrat Nationalist,Technocrat + Nationalist
2,lexicon,no,AES:Technocrat|MORAL_CIRCLE:religious,Technocrat Religious-Communitarian,Technocrat Religious-Communitarian,Technocrat + Religious-Communitarian
2,lexicon,no,AES:Technocrat|MORAL_CIRCLE:universal,Technocrat Universalist,Technocrat Universalist,Technocrat + Universalist
2,lexicon,no,AES:Technocrat|ONT_H:high,Malleabilist Technocrat,Malleabilist Technocrat,Malleabilist + Technocrat
2,lexicon,no,AES:Technocrat|ONT_H:low,Essentialist Technocrat,Essentialist Technocrat,Essentialist + Technocrat
2,lexicon,no,AES:Technocrat|ONT_H:mid,Tempered Technocrat,Tempered Technocrat,Tempered + Technocrat
2,merger-full,no,AES:Technocrat|ONT_S:high,Technocratic Optimizer,Institutional Technocrat,Institutional + Technocrat
2,lexicon,no,AES:Technocrat|ONT_S:low,Anti-Institutional Technocrat,Anti-Institutional Technocrat,Anti-Institutional + Technocrat
2,lexicon,no,AES:Technocrat|ONT_S:mid,Reformist Technocrat,Reformist Technocrat,Reformist + Technocrat
2,lexicon,no,AES:Technocrat|PF:high,Partisan Technocrat,Partisan Technocrat,Partisan + Technocrat
2,lexicon,no,AES:Technocrat|PF:low,Detached Technocrat,Detached Technocrat,Detached + Technocrat
2,lexicon,no,AES:Technocrat|PF:mid,Engaged-Civic Technocrat,Engaged-Civic Technocrat,Engaged-Civic + Technocrat
2,lexicon,no,AES:Technocrat|PRO:high,Procedural Technocrat,Procedural Technocrat,Procedural + Technocrat
2,lexicon,no,AES:Technocrat|PRO:low,Consequentialist Technocrat,Consequentialist Technocrat,Consequentialist + Technocrat
2,lexicon,no,AES:Technocrat|PRO:mid,Pragmatic Technocrat,Pragmatic Technocrat,Pragmatic + Technocrat
2,lexicon,no,AES:Technocrat|TRB:high,Tribal Technocrat,Tribal Technocrat,Tribal + Technocrat
2,lexicon,no,AES:Technocrat|TRB:low,Inclusivist Technocrat,Inclusivist Technocrat,Inclusivist + Technocrat
2,lexicon,no,AES:Technocrat|TRB:mid,Civic Technocrat,Civic Technocrat,Civic + Technocrat
2,lexicon,no,AES:Technocrat|ZS:high,Combative Technocrat,Combative Technocrat,Combative + Technocrat
2,lexicon,no,AES:Technocrat|ZS:low,Positive-Sum Technocrat,Positive-Sum Technocrat,Positive-Sum + Technocrat
2,lexicon,no,AES:Technocrat|ZS:mid,Realist Technocrat,Realist Technocrat,Realist + Technocrat
2,lexicon,no,AES:Visionary|CD:high,Traditionalist Visionary,Traditionalist Visionary,Traditionalist + Visionary
2,lexicon,no,AES:Visionary|CD:low,Progressive Visionary,Progressive Visionary,Progressive + Visionary
2,lexicon,no,AES:Visionary|CD:mid,Hinge Visionary,Hinge Visionary,Hinge + Visionary
2,lexicon,no,AES:Visionary|COM:high,Dealmaker Visionary,Dealmaker Visionary,Dealmaker + Visionary
2,lexicon,no,AES:Visionary|COM:low,Principled Visionary,Principled Visionary,Principled + Visionary
2,lexicon,no,AES:Visionary|COM:mid,Practical Visionary,Practical Visionary,Practical + Visionary
2,lexicon,no,AES:Visionary|CU:high,Pluralist Visionary,Pluralist Visionary,Pluralist + Visionary
2,lexicon,no,AES:Visionary|CU:low,Assimilationist Visionary,Assimilationist Visionary,Assimilationist + Visionary
2,lexicon,no,AES:Visionary|CU:mid,Civic-Pluralist Visionary,Civic-Pluralist Visionary,Civic-Pluralist + Visionary
2,lexicon,no,AES:Visionary|ENG:high,All-In Visionary,All-In Visionary,All-In + Visionary
2,lexicon,no,AES:Visionary|ENG:low,Tuned-Out Visionary,Tuned-Out Visionary,Tuned-Out + Visionary
2,lexicon,no,AES:Visionary|ENG:mid,Casual Visionary,Casual Visionary,Casual + Visionary
2,lexicon,no,AES:Visionary|EPS:Autonomous,Autonomous Visionary,Autonomous Visionary,Autonomous + Visionary
2,lexicon,no,AES:Visionary|EPS:Empiricist,Empiricist Visionary,Empiricist Visionary,Empiricist + Visionary
2,lexicon,no,AES:Visionary|EPS:Institutionalist,Institutionalist Visionary,Institutionalist Visionary,Institutionalist + Visionary
2,lexicon,no,AES:Visionary|EPS:Intuitionist,Intuitionist Visionary,Intuitionist Visionary,Intuitionist + Visionary
2,lexicon,no,AES:Visionary|EPS:Nihilist,Nihilist Visionary,Nihilist Visionary,Nihilist + Visionary
2,lexicon,no,AES:Visionary|EPS:Traditionalist,Traditionalist Visionary,Traditionalist Visionary,Traditionalist + Visionary
2,lexicon,no,AES:Visionary|MAT:high,Free-Marketeer Visionary,Free-Marketeer Visionary,Free-Marketeer + Visionary
2,merger-full,no,AES:Visionary|MAT:low,Visionary Progressive,Redistributionist Visionary,Redistributionist + Visionary
2,lexicon,no,AES:Visionary|MAT:mid,Mixed-Economy Visionary,Mixed-Economy Visionary,Mixed-Economy + Visionary
2,lexicon,yes,AES:Visionary|MOR:high,Prophet,Universalist Visionary,Universalist + Visionary
2,lexicon,no,AES:Visionary|MOR:low,Particularist Visionary,Particularist Visionary,Particularist + Visionary
2,lexicon,no,AES:Visionary|MOR:mid,Civic Visionary,Civic Visionary,Civic + Visionary
2,lexicon,no,AES:Visionary|MORAL_CIRCLE:class,Visionary Class-Conscious,Visionary Class-Conscious,Visionary + Class-Conscious
2,lexicon,no,AES:Visionary|MORAL_CIRCLE:ethnic_racial,Visionary Ethnic-Communitarian,Visionary Ethnic-Communitarian,Visionary + Ethnic-Communitarian
2,lexicon,no,AES:Visionary|MORAL_CIRCLE:gender,Visionary Gender-Identitarian,Visionary Gender-Identitarian,Visionary + Gender-Identitarian
2,lexicon,no,AES:Visionary|MORAL_CIRCLE:ideological,Visionary Partisan-Communitarian,Visionary Partisan-Communitarian,Visionary + Partisan-Communitarian
2,lexicon,no,AES:Visionary|MORAL_CIRCLE:national,Visionary Nationalist,Visionary Nationalist,Visionary + Nationalist
2,lexicon,no,AES:Visionary|MORAL_CIRCLE:religious,Visionary Religious-Communitarian,Visionary Religious-Communitarian,Visionary + Religious-Communitarian
2,lexicon,no,AES:Visionary|MORAL_CIRCLE:universal,Visionary Universalist,Visionary Universalist,Visionary + Universalist
2,lexicon,no,AES:Visionary|ONT_H:high,Malleabilist Visionary,Malleabilist Visionary,Malleabilist + Visionary
2,lexicon,no,AES:Visionary|ONT_H:low,Essentialist Visionary,Essentialist Visionary,Essentialist + Visionary
2,lexicon,no,AES:Visionary|ONT_H:mid,Tempered Visionary,Tempered Visionary,Tempered + Visionary
2,lexicon,no,AES:Visionary|ONT_S:high,Institutional Visionary,Institutional Visionary,Institutional + Visionary
2,merger-full,no,AES:Visionary|ONT_S:low,Visionary Insurgent,Anti-Institutional Visionary,Anti-Institutional + Visionary
2,lexicon,no,AES:Visionary|ONT_S:mid,Reformist Visionary,Reformist Visionary,Reformist + Visionary
2,lexicon,no,AES:Visionary|PF:high,Partisan Visionary,Partisan Visionary,Partisan + Visionary
2,lexicon,no,AES:Visionary|PF:low,Detached Visionary,Detached Visionary,Detached + Visionary
2,lexicon,no,AES:Visionary|PF:mid,Engaged-Civic Visionary,Engaged-Civic Visionary,Engaged-Civic + Visionary
2,lexicon,no,AES:Visionary|PRO:high,Procedural Visionary,Procedural Visionary,Procedural + Visionary
2,lexicon,no,AES:Visionary|PRO:low,Consequentialist Visionary,Consequentialist Visionary,Consequentialist + Visionary
2,lexicon,no,AES:Visionary|PRO:mid,Pragmatic Visionary,Pragmatic Visionary,Pragmatic + Visionary
2,lexicon,no,AES:Visionary|TRB:high,Tribal Visionary,Tribal Visionary,Tribal + Visionary
2,lexicon,no,AES:Visionary|TRB:low,Inclusivist Visionary,Inclusivist Visionary,Inclusivist + Visionary
2,lexicon,no,AES:Visionary|TRB:mid,Civic Visionary,Civic Visionary,Civic + Visionary
2,lexicon,no,AES:Visionary|ZS:high,Combative Visionary,Combative Visionary,Combative + Visionary
2,lexicon,no,AES:Visionary|ZS:low,Positive-Sum Visionary,Positive-Sum Visionary,Positive-Sum + Visionary
2,lexicon,no,AES:Visionary|ZS:mid,Realist Visionary,Realist Visionary,Realist + Visionary
2,lexicon,no,CD:high|COM:high,Traditionalist Dealmaker,Traditionalist Dealmaker,Traditionalist + Dealmaker
2,lexicon,no,CD:high|COM:low,Traditionalist Principled,Traditionalist Principled,Traditionalist + Principled
2,lexicon,no,CD:high|COM:mid,Practical Traditionalist,Practical Traditionalist,Practical + Traditionalist
2,lexicon,yes,CD:high|CU:high,Conservative-Pluralist,Traditionalist Pluralist,Traditionalist + Pluralist
2,merger-full,no,CD:high|CU:low,Communitarian Traditionalist,Traditionalist Assimilationist,Traditionalist + Assimilationist
2,lexicon,no,CD:high|CU:mid,Civic-Pluralist Traditionalist,Civic-Pluralist Traditionalist,Civic-Pluralist + Traditionalist
2,lexicon,no,CD:high|ENG:high,Traditionalist All-In,Traditionalist All-In,Traditionalist + All-In
2,merger-full,no,CD:high|ENG:low,Quiet Traditionalist,Traditionalist Tuned-Out,Traditionalist + Tuned-Out
2,lexicon,no,CD:high|ENG:mid,Casual Traditionalist,Casual Traditionalist,Casual + Traditionalist
2,lexicon,no,CD:high|EPS:Autonomous,Traditionalist Autonomous,Traditionalist Autonomous,Traditionalist + Autonomous
2,lexicon,no,CD:high|EPS:Empiricist,Traditionalist Empiricist,Traditionalist Empiricist,Traditionalist + Empiricist
2,lexicon,no,CD:high|EPS:Institutionalist,Traditionalist Institutionalist,Traditionalist Institutionalist,Traditionalist + Institutionalist
2,lexicon,no,CD:high|EPS:Intuitionist,Traditionalist Intuitionist,Traditionalist Intuitionist,Traditionalist + Intuitionist
2,lexicon,no,CD:high|EPS:Nihilist,Traditionalist Nihilist,Traditionalist Nihilist,Traditionalist + Nihilist
2,lexicon,no,CD:high|EPS:Traditionalist,Traditionalist Traditionalist,Traditionalist Traditionalist,Traditionalist + Traditionalist
2,lexicon,yes,CD:high|MAT:high,Conservative,Free-Marketeer Traditionalist,Free-Marketeer + Traditionalist
2,lexicon,yes,CD:high|MAT:low,Populist-Left,Redistributionist Traditionalist,Redistributionist + Traditionalist
2,lexicon,no,CD:high|MAT:mid,Mixed-Economy Traditionalist,Mixed-Economy Traditionalist,Mixed-Economy + Traditionalist
2,lexicon,no,CD:high|MOR:high,Traditionalist Universalist,Traditionalist Universalist,Traditionalist + Universalist
2,lexicon,no,CD:high|MOR:low,Traditionalist Particularist,Traditionalist Particularist,Traditionalist + Particularist
2,lexicon,no,CD:high|MOR:mid,Civic Traditionalist,Civic Traditionalist,Civic + Traditionalist
2,lexicon,no,CD:high|MORAL_CIRCLE:class,Traditionalist Class-Conscious,Traditionalist Class-Conscious,Traditionalist + Class-Conscious
2,lexicon,no,CD:high|MORAL_CIRCLE:ethnic_racial,Traditionalist Ethnic-Communitarian,Traditionalist Ethnic-Communitarian,Traditionalist + Ethnic-Communitarian
2,lexicon,no,CD:high|MORAL_CIRCLE:gender,Traditionalist Gender-Identitarian,Traditionalist Gender-Identitarian,Traditionalist + Gender-Identitarian
2,lexicon,no,CD:high|MORAL_CIRCLE:ideological,Traditionalist Partisan-Communitarian,Traditionalist Partisan-Communitarian,Traditionalist + Partisan-Communitarian
2,merger-full,no,CD:high|MORAL_CIRCLE:national,Heritage Guardian,Traditionalist Nationalist,Traditionalist + Nationalist
2,merger-full,no,CD:high|MORAL_CIRCLE:religious,Religious Traditionalist,Traditionalist Religious-Communitarian,Traditionalist + Religious-Communitarian
2,lexicon,no,CD:high|MORAL_CIRCLE:universal,Traditionalist Universalist,Traditionalist Universalist,Traditionalist + Universalist
2,lexicon,no,CD:high|ONT_H:high,Traditionalist Malleabilist,Traditionalist Malleabilist,Traditionalist + Malleabilist
2,merger-full,no,CD:high|ONT_H:low,Essentialist Traditionalist,Traditionalist Essentialist,Traditionalist + Essentialist
2,lexicon,no,CD:high|ONT_H:mid,Tempered Traditionalist,Tempered Traditionalist,Tempered + Traditionalist
2,lexicon,no,CD:high|ONT_S:high,Traditionalist Institutional,Traditionalist Institutional,Traditionalist + Institutional
2,lexicon,no,CD:high|ONT_S:low,Traditionalist Anti-Institutional,Traditionalist Anti-Institutional,Traditionalist + Anti-Institutional
2,lexicon,no,CD:high|ONT_S:mid,Reformist Traditionalist,Reformist Traditionalist,Reformist + Traditionalist
2,lexicon,no,CD:high|PF:high,Traditionalist Partisan,Traditionalist Partisan,Traditionalist + Partisan
2,lexicon,no,CD:high|PF:low,Traditionalist Detached,Traditionalist Detached,Traditionalist + Detached
2,lexicon,no,CD:high|PF:mid,Engaged-Civic Traditionalist,Engaged-Civic Traditionalist,Engaged-Civic + Traditionalist
2,lexicon,no,CD:high|PRO:high,Traditionalist Procedural,Traditionalist Procedural,Traditionalist + Procedural
2,lexicon,no,CD:high|PRO:low,Traditionalist Consequentialist,Traditionalist Consequentialist,Traditionalist + Consequentialist
2,lexicon,no,CD:high|PRO:mid,Pragmatic Traditionalist,Pragmatic Traditionalist,Pragmatic + Traditionalist
2,lexicon,no,CD:high|TRB:high,Traditionalist Tribal,Traditionalist Tribal,Traditionalist + Tribal
2,lexicon,no,CD:high|TRB:low,Traditionalist Inclusivist,Traditionalist Inclusivist,Traditionalist + Inclusivist
2,lexicon,no,CD:high|TRB:mid,Civic Traditionalist,Civic Traditionalist,Civic + Traditionalist
2,lexicon,no,CD:high|ZS:high,Traditionalist Combative,Traditionalist Combative,Traditionalist + Combative
2,lexicon,no,CD:high|ZS:low,Traditionalist Positive-Sum,Traditionalist Positive-Sum,Traditionalist + Positive-Sum
2,lexicon,no,CD:high|ZS:mid,Realist Traditionalist,Realist Traditionalist,Realist + Traditionalist
2,lexicon,no,CD:low|COM:high,Progressive Dealmaker,Progressive Dealmaker,Progressive + Dealmaker
2,lexicon,no,CD:low|COM:low,Progressive Principled,Progressive Principled,Progressive + Principled
2,lexicon,no,CD:low|COM:mid,Practical Progressive,Practical Progressive,Practical + Progressive
2,lexicon,yes,CD:low|CU:high,Cosmopolitan,Progressive Pluralist,Progressive + Pluralist
2,lexicon,yes,CD:low|CU:low,Progressive-Unifier,Progressive Assimilationist,Progressive + Assimilationist
2,lexicon,no,CD:low|CU:mid,Civic-Pluralist Progressive,Civic-Pluralist Progressive,Civic-Pluralist + Progressive
2,lexicon,no,CD:low|ENG:high,Progressive All-In,Progressive All-In,Progressive + All-In
2,lexicon,no,CD:low|ENG:low,Progressive Tuned-Out,Progressive Tuned-Out,Progressive + Tuned-Out
2,lexicon,no,CD:low|ENG:mid,Casual Progressive,Casual Progressive,Casual + Progressive
2,lexicon,no,CD:low|EPS:Autonomous,Progressive Autonomous,Progressive Autonomous,Progressive + Autonomous
2,lexicon,no,CD:low|EPS:Empiricist,Progressive Empiricist,Progressive Empiricist,Progressive + Empiricist
2,lexicon,no,CD:low|EPS:Institutionalist,Progressive Institutionalist,Progressive Institutionalist,Progressive + Institutionalist
2,lexicon,no,CD:low|EPS:Intuitionist,Progressive Intuitionist,Progressive Intuitionist,Progressive + Intuitionist
2,lexicon,no,CD:low|EPS:Nihilist,Progressive Nihilist,Progressive Nihilist,Progressive + Nihilist
2,lexicon,no,CD:low|EPS:Traditionalist,Progressive Traditionalist,Progressive Traditionalist,Progressive + Traditionalist
2,lexicon,yes,CD:low|MAT:high,Libertarian,Free-Marketeer Progressive,Free-Marketeer + Progressive
2,lexicon,yes,CD:low|MAT:low,Leftist,Redistributionist Progressive,Redistributionist + Progressive
2,lexicon,no,CD:low|MAT:mid,Mixed-Economy Progressive,Mixed-Economy Progressive,Mixed-Economy + Progressive
2,lexicon,no,CD:low|MOR:high,Progressive Universalist,Progressive Universalist,Progressive + Universalist
2,lexicon,no,CD:low|MOR:low,Progressive Particularist,Progressive Particularist,Progressive + Particularist
2,lexicon,no,CD:low|MOR:mid,Civic Progressive,Civic Progressive,Civic + Progressive
2,lexicon,no,CD:low|MORAL_CIRCLE:class,Progressive Class-Conscious,Progressive Class-Conscious,Progressive + Class-Conscious
2,lexicon,no,CD:low|MORAL_CIRCLE:ethnic_racial,Progressive Ethnic-Communitarian,Progressive Ethnic-Communitarian,Progressive + Ethnic-Communitarian
2,lexicon,no,CD:low|MORAL_CIRCLE:gender,Progressive Gender-Identitarian,Progressive Gender-Identitarian,Progressive + Gender-Identitarian
2,lexicon,no,CD:low|MORAL_CIRCLE:ideological,Progressive Partisan-Communitarian,Progressive Partisan-Communitarian,Progressive + Partisan-Communitarian
2,lexicon,no,CD:low|MORAL_CIRCLE:national,Progressive Nationalist,Progressive Nationalist,Progressive + Nationalist
2,lexicon,no,CD:low|MORAL_CIRCLE:religious,Progressive Religious-Communitarian,Progressive Religious-Communitarian,Progressive + Religious-Communitarian
2,lexicon,no,CD:low|MORAL_CIRCLE:universal,Progressive Universalist,Progressive Universalist,Progressive + Universalist
2,lexicon,no,CD:low|ONT_H:high,Progressive Malleabilist,Progressive Malleabilist,Progressive + Malleabilist
2,lexicon,no,CD:low|ONT_H:low,Progressive Essentialist,Progressive Essentialist,Progressive + Essentialist
2,lexicon,no,CD:low|ONT_H:mid,Tempered Progressive,Tempered Progressive,Tempered + Progressive
2,lexicon,no,CD:low|ONT_S:high,Progressive Institutional,Progressive Institutional,Progressive + Institutional
2,lexicon,no,CD:low|ONT_S:low,Progressive Anti-Institutional,Progressive Anti-Institutional,Progressive + Anti-Institutional
2,lexicon,no,CD:low|ONT_S:mid,Reformist Progressive,Reformist Progressive,Reformist + Progressive
2,lexicon,no,CD:low|PF:high,Progressive Partisan,Progressive Partisan,Progressive + Partisan
2,lexicon,no,CD:low|PF:low,Progressive Detached,Progressive Detached,Progressive + Detached
2,lexicon,no,CD:low|PF:mid,Engaged-Civic Progressive,Engaged-Civic Progressive,Engaged-Civic + Progressive
2,lexicon,no,CD:low|PRO:high,Progressive Procedural,Progressive Procedural,Progressive + Procedural
2,lexicon,no,CD:low|PRO:low,Progressive Consequentialist,Progressive Consequentialist,Progressive + Consequentialist
2,lexicon,no,CD:low|PRO:mid,Pragmatic Progressive,Pragmatic Progressive,Pragmatic + Progressive
2,lexicon,no,CD:low|TRB:high,Progressive Tribal,Progressive Tribal,Progressive + Tribal
2,lexicon,no,CD:low|TRB:low,Progressive Inclusivist,Progressive Inclusivist,Progressive + Inclusivist
2,lexicon,no,CD:low|TRB:mid,Civic Progressive,Civic Progressive,Civic + Progressive
2,lexicon,no,CD:low|ZS:high,Progressive Combative,Progressive Combative,Progressive + Combative
2,lexicon,no,CD:low|ZS:low,Progressive Positive-Sum,Progressive Positive-Sum,Progressive + Positive-Sum
